task,freq_norm,amp_norm,volt_norm,curr_norm,pulse_period_steps,phase_lock_fraction,lattice_lock_fraction,joint_lock_fraction,speed_tracking_score,curvature_tracking_score,feedback_to_signal_ratio,mean_energy_drift,return_step,return_distance_a,dominant_recurrence_steps,recurrence_alignment,conservation_alignment,composite_score
I_accum,0.1775,0.18,0.36,0.44,394,0.1523809523809524,0.7452380952380953,0.1523809523809524,0.3945866920671432,0.3280018245157289,0.3942757610875481,3.708334434119252e-07,50,0.05286127683496232,50,0.9173701110375313,0.9999999999977998,0.5113557022216668
I_accum,0.1825,0.18,0.37,0.43,384,0.1523809523809524,0.7452380952380953,0.1523809523809524,0.3946004758904072,0.32767502660879255,0.39397258081511616,3.706363630294131e-07,50,0.05284745991945668,50,0.9174114663540955,0.9999999999978021,0.5113420420151154
I_accum,0.175,0.18,0.36,0.44,400,0.1523809523809524,0.7452380952380953,0.1523809523809524,0.3945746184708257,0.3280052610231947,0.39458211639674917,3.709846571726924e-07,50,0.05286385808247762,50,0.9173623841312286,0.9999999999977979,0.5113411741278043
I_accum,0.18,0.18,0.36,0.44,389,0.1523809523809524,0.7452380952380953,0.1523809523809524,0.39459278786004437,0.3278887135530632,0.39439926818716586,3.7073863545785706e-07,50,0.05285908775496596,50,0.9173766637545273,0.9999999999978009,0.5113410905784613
I_accum,0.1825,0.18,0.36,0.44,384,0.1523809523809524,0.7452380952380953,0.1523809523809524,0.3945950093869849,0.3276502905270537,0.3948749722963873,3.7067440701864136e-07,50,0.052856863640901114,50,0.9173833211113203,0.9999999999978016,0.5112993300080785
I_accum,0.1775,0.18,0.35,0.45,394,0.1523809523809524,0.7452380952380953,0.1523809523809524,0.3945801283575906,0.3279425300573213,0.3954484155007574,3.7087960198989324e-07,50,0.05287114547221508,50,0.9173405678092414,0.9999999999977992,0.5112984024925654
I_accum,0.18,0.18,0.35,0.45,389,0.1523809523809524,0.7452380952380953,0.1523809523809524,0.3945862085784328,0.3278336110568378,0.3955756375146816,3.707851864387779e-07,50,0.052868968226869394,50,0.9173470861082182,0.9999999999978003,0.5112840551387554
I_accum,0.175,0.18,0.35,0.45,400,0.1523809523809524,0.7452380952380953,0.1523809523809524,0.394568104432289,0.32794040978378647,0.39575485041798647,3.710300578766628e-07,50,0.052873712764851956,50,0.9173328814902412,0.9999999999977974,0.5112833273607001
I_accum,0.185,0.19,0.35,0.43,378,0.1523809523809524,0.7452380952380953,0.1523809523809524,0.3945694912071503,0.32741191764178623,0.39543738104777765,3.70946122735183e-07,50,0.05276979262202651,50,0.9176437652743927,0.9999999999977984,0.5112806771238875
I_accum,0.185,0.18,0.37,0.43,378,0.1523809523809524,0.7452380952380953,0.1523809523809524,0.3945976725377689,0.3272568825983375,0.3950416645292427,3.706023280405252e-07,50,0.052844732913313,50,0.9174196274806069,0.9999999999978024,0.511258051131317
I_accum,0.1825,0.18,0.35,0.45,384,0.1523809523809524,0.7452380952380953,0.1523809523809524,0.394588439236699,0.3276025490616011,0.39605247271920907,3.707211221864079e-07,50,0.05286675613681133,50,0.9173537084988077,0.9999999999978011,0.5112429825100788
I_accum,0.185,0.18,0.36,0.44,378,0.1523809523809524,0.7452380952380953,0.1523809523809524,0.39459224343852217,0.3272397003343872,0.3959481473546,3.706402624912503e-07,50,0.05285414791144458,50,0.9173914496875969,0.999999999997802,0.5112159321828518
I_accum,0.185,0.18,0.35,0.45,378,0.1523809523809524,0.7452380952380953,0.1523809523809524,0.3945857180610039,0.3271987361242314,0.3971306596707705,3.7068686355646904e-07,50,0.052864055089097785,50,0.9173617943835243,0.9999999999978014,0.5111600630798481
I_accum,0.1775,0.18,0.36,0.43,394,0.1523809523809524,0.7452380952380953,0.1523809523809524,0.39455517878720847,0.3275467095730352,0.39914547260082267,3.711439744319808e-07,50,0.05282542772912549,50,0.9174773922450151,0.999999999997796,0.511123864152573
I_accum,0.18,0.18,0.36,0.43,389,0.1523809523809524,0.7452380952380953,0.1523809523809524,0.3945611930446445,0.32745422221104786,0.39928187038653373,3.7105113956861473e-07,50,0.05282329063746656,50,0.9174837857536599,0.9999999999977971,0.5111107687220245
I_accum,0.175,0.18,0.36,0.43,400,0.1523809523809524,0.7452380952380953,0.1523809523809524,0.3945433299805174,0.3275182843611465,0.39944646653518223,3.712917320025209e-07,50,0.05282794766768703,50,0.9174698531033207,0.9999999999977943,0.5111064183440696
I_accum,0.1825,0.18,0.36,0.43,384,0.1523809523809524,0.7452380952380953,0.1523809523809524,0.3945634341071477,0.3272572941237747,0.39977298065560407,3.7098801882751887e-07,50,0.052821119338032844,50,0.9174902813819722,0.9999999999977979,0.5110725247266823
I_accum,0.1775,0.18,0.35,0.44,394,0.1523809523809524,0.7452380952380953,0.1523809523809524,0.3945492135253608,0.3275006022214297,0.4002490806174088,3.7118519665854987e-07,50,0.05283506753469046,50,0.9174485503061977,0.9999999999977955,0.5110708129274323
I_accum,0.18,0.18,0.35,0.44,389,0.1523809523809524,0.7452380952380953,0.1523809523809524,0.39455521387982695,0.32741191055204644,0.4003848711799054,3.7109271285455996e-07,50,0.05283294090914641,50,0.9174549134650162,0.9999999999977967,0.5110581157666778
