task,freq_norm,amp_norm,volt_norm,curr_norm,pulse_period_steps,phase_lock_fraction,lattice_lock_fraction,joint_lock_fraction,speed_tracking_score,curvature_tracking_score,feedback_to_signal_ratio,mean_energy_drift,return_step,return_distance_a,dominant_recurrence_steps,recurrence_alignment,conservation_alignment,composite_score
D_track,0.24,0.19,0.36,0.37,292,0.22857142857142856,0.7928571428571428,0.22857142857142856,0.386367253821393,0.41722067818060676,0.39552907824963657,3.26396517472765e-07,50,0.06205830425046189,50,0.887927467604174,0.9999999999982955,0.5515436163353324
D_track,0.24,0.18,0.35,0.37,292,0.22857142857142856,0.7928571428571428,0.22857142857142856,0.3863066555040379,0.42416542645627736,0.4129188673721253,3.2724304351717866e-07,50,0.06204172851736012,50,0.8879838431693302,0.9999999999982866,0.5515407809013878
D_track,0.2425,0.17,0.36,0.35,289,0.22857142857142856,0.7928571428571428,0.22857142857142856,0.38624819263452687,0.4305090368339592,0.42892380903632127,3.280163334485322e-07,50,0.062008958292765724,50,0.8880952638712333,0.9999999999982785,0.5515401299550838
D_track,0.24,0.18,0.36,0.35,292,0.22857142857142856,0.7928571428571428,0.22857142857142856,0.386286147480281,0.426444927965858,0.4192225873141685,3.2764272839381996e-07,50,0.06198766141852221,50,0.8881676504339762,0.9999999999982824,0.551535768003095
D_track,0.24,0.19,0.37,0.36,292,0.22857142857142856,0.7928571428571428,0.22857142857142856,0.38636829594545324,0.417098713481159,0.3955352499054564,3.26366489211934e-07,50,0.06205196937075707,50,0.8879490144575052,0.9999999999982958,0.551533904518923
D_track,0.24,0.18,0.36,0.36,292,0.22857142857142856,0.7928571428571428,0.22857142857142856,0.38630811091383505,0.42398963874548884,0.4127530590991469,3.272088474990293e-07,50,0.06203506997055051,50,0.8880064862558975,0.9999999999982869,0.5515327553889878
D_track,0.24,0.18,0.35,0.35,292,0.22857142857142856,0.7928571428571428,0.22857142857142856,0.38626422995935983,0.42893398831489404,0.4259597576807233,3.2809589138186903e-07,50,0.06194638566223465,50,0.8883078897861133,0.9999999999982776,0.5515289474926632
D_track,0.24,0.18,0.37,0.35,292,0.22857142857142856,0.7928571428571428,0.22857142857142856,0.3863086132632948,0.42393124835640006,0.41293069084275075,3.2718465289991966e-07,50,0.06202900421182773,50,0.8880271118915534,0.9999999999982871,0.5515223564855379
D_track,0.24,0.18,0.36,0.37,292,0.22857142857142856,0.7928571428571428,0.22857142857142856,0.3863305970968901,0.42149630750951017,0.4067124745770092,3.2677068170314025e-07,50,0.06208250069718857,50,0.887845152695531,0.9999999999982916,0.5515088336846599
D_track,0.24,0.18,0.37,0.36,292,0.22857142857142856,0.7928571428571428,0.22857142857142856,0.38633160037196124,0.42137624892642594,0.406718407873016,3.2674104533436774e-07,50,0.062076160811866184,50,0.8878667229822366,0.9999999999982918,0.5514993193874258
D_track,0.2425,0.17,0.35,0.35,289,0.22857142857142856,0.7928571428571428,0.22857142857142856,0.3862279151112908,0.4328043771596659,0.43620749800446135,3.284539528299845e-07,50,0.06196706787632276,50,0.8882376283821263,0.9999999999982739,0.5514925613169822
D_track,0.2375,0.19,0.35,0.35,295,0.22857142857142856,0.7928571428571428,0.22857142857142856,0.3863015348357714,0.4246329328400602,0.4174899329104472,3.277336849654389e-07,50,0.06192587762355172,50,0.8883775418092834,0.9999999999982815,0.5514512158614695
