task,freq_norm,amp_norm,volt_norm,curr_norm,pulse_period_steps,phase_lock_fraction,lattice_lock_fraction,joint_lock_fraction,speed_tracking_score,curvature_tracking_score,feedback_to_signal_ratio,mean_energy_drift,return_step,return_distance_a,dominant_recurrence_steps,recurrence_alignment,conservation_alignment,composite_score
D_track,0.22,0.3,0.36,0.52,318,0.13714285714285715,0.8757142857142857,0.13714285714285715,0.3813853856853707,0.32103801001952836,0.25567555187606067,3.92597226941823e-07,80,0.09619049558941771,268,0.751582400912338,0.9999999999975339,0.5124606210319975
D_track,0.22,0.3,0.52,0.36,318,0.13714285714285715,0.8757142857142857,0.13714285714285715,0.38140713810496496,0.31972303651412476,0.25577706075428513,3.9212325200964414e-07,80,0.09609018136199694,268,0.7520299689312994,0.9999999999975399,0.5123818168273476
D_track,0.22,0.18,0.52,0.52,318,0.1357142857142857,0.8771428571428571,0.1357142857142857,0.38113488074648,0.3345095601384906,0.2636303627446974,3.9229550264060655e-07,80,0.09787179177866569,268,0.7440517576656597,0.9999999999975376,0.5122936928709599
D_track,0.2,0.3,0.44,0.52,350,0.13857142857142857,0.8757142857142857,0.13857142857142857,0.38210751453427394,0.3113248797241798,0.25085491497050355,3.8651863164484105e-07,80,0.09636466775021536,80,0.7508048286729123,0.9999999999976097,0.5122042085630968
D_track,0.2,0.3,0.52,0.44,350,0.13857142857142857,0.8757142857142857,0.13857142857142857,0.3821202341657966,0.31055313153768394,0.2509037205621063,3.8623000336060696e-07,80,0.09631760029075899,80,0.7510150154237403,0.9999999999976132,0.5121520846792961
D_track,0.22,0.3,0.44,0.44,318,0.13714285714285715,0.8757142857142857,0.13714285714285715,0.38149480601247027,0.31547969291456185,0.2541677665425042,3.91572332803482e-07,80,0.09606315030782892,267,0.7521505379846851,0.9999999999975467,0.5120485960293206
D_track,0.18,0.3,0.44,0.52,389,0.13857142857142857,0.8757142857142857,0.13857142857142857,0.3819347127927164,0.31171497102870266,0.26212280518451025,3.892675353160079e-07,80,0.09642371262172895,80,0.7505410930495171,0.9999999999975755,0.5117366615663584
D_track,0.18,0.3,0.52,0.44,389,0.13857142857142857,0.8757142857142857,0.13857142857142857,0.38194601324821953,0.31069825485565417,0.26216964741228765,3.8899604015620715e-07,80,0.09637662149037475,80,0.7507514404854926,0.9999999999975789,0.5116599400160305
D_track,0.24,0.3,0.44,0.52,292,0.13428571428571429,0.8757142857142857,0.13428571428571429,0.3822253930825273,0.29597276798201255,0.2274645738990849,3.8458367677082324e-07,80,0.09634445487175888,254,0.7508950976646696,0.9999999999976336,0.5100890891646492
D_track,0.24,0.3,0.52,0.44,292,0.13428571428571429,0.8757142857142857,0.13428571428571429,0.3822400664415886,0.29535827662031655,0.22749755142889241,3.8428373379651605e-07,80,0.09629731862638187,254,0.7511055726905315,0.9999999999976372,0.51005363220066
D_track,0.22,0.3,0.44,0.52,318,0.13714285714285715,0.8757142857142857,0.13714285714285715,0.38211860232941947,0.2891035597485042,0.2474795091809373,3.8528713239076267e-07,80,0.09633845418312864,268,0.7509218946719772,0.9999999999976249,0.5096184072940364
D_track,0.18,0.3,0.52,0.52,389,0.14,0.8757142857142857,0.14,0.3826651807433249,0.28123693282098305,0.2557226653314669,3.8183738220560165e-07,80,0.09658756460618834,183,0.7498088556320275,0.9999999999976672,0.5094735460769931
D_track,0.2,0.3,0.52,0.52,350,0.13714285714285715,0.8757142857142857,0.13714285714285715,0.3828707525826423,0.28391675861685023,0.24504200318135913,3.7832858410935886e-07,80,0.09651803922782826,80,0.7501196218314702,0.9999999999977098,0.5092062557154563
D_track,0.22,0.3,0.52,0.44,318,0.1357142857142857,0.8757142857142857,0.1357142857142857,0.3821324913763613,0.2885065283615034,0.2475254827786156,3.8498904644862024e-07,80,0.09629137076201628,268,0.7511321282518162,0.9999999999976286,0.5090697519932965
D_track,0.24,0.3,0.52,0.52,292,0.1357142857142857,0.8757142857142857,0.1357142857142857,0.38306199467986146,0.2714114563022408,0.22286396102951453,3.7549762089461766e-07,80,0.09649541627977729,253,0.7502207219268111,0.999999999997744,0.5083674673608398
D_track,0.22,0.3,0.52,0.52,318,0.13714285714285715,0.8757142857142857,0.13714285714285715,0.3829052066592678,0.2638789351247967,0.24195341438995813,3.766581289062202e-07,80,0.09648758265508764,267,0.7502557274029317,0.99999999999773,0.5073471731572128
